Wavenumbers,Water,Wavenumbers,Potato (raw tuber),Wavenumbers,"Potato (raw tuber, fingerprint region)",Wavenumbers,Water (fingerprint region),Wavenumbers,"Coffee (Arabica extract, freeze-dried, DRIFT sampling, fingerprint region)",Wavenumbers,"Coffee (Robusta extract, freeze-dried, DRIFT sampling, fingerprint region)",Wavenumbers,Red Wine (Australian Cabernet Sauvignon),Wavenumbers,Ethanol,Wavenumbers,"Amylose (type III, from potato)",Wavenumbers,Amylopectin (from potato),Wavenumbers,"Amylose (type III, from potato, fingerprint region)",Wavenumbers,"Amylopectin (from potato, fingerprint region)",Wavenumbers,Ham,Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Chicken, fresh raw minced",Wavenumbers,"Pork, fresh raw minced",Wavenumbers,"Turkey, fresh raw minced",Wavenumbers,Grapeseed Oil,Wavenumbers,Grapeseed Oil,Wavenumbers,Groundnut oil,Wavenumbers,Groundnut oil,Wavenumbers,Walnut oil,Wavenumbers,Walnut oil,Wavenumbers,Rice bran oil,Wavenumbers,Rice bran oil,Wavenumbers,Corn oil,Wavenumbers,Corn oil,Wavenumbers,Extra Virgin Avocado Oil,Wavenumbers,Extra Virgin Avocado Oil,Wavenumbers,Rapeseed oil,Wavenumbers,Rapeseed oil,Wavenumbers,Sunflower Oil,Wavenumbers,Sunflower Oil,Wavenumbers,Toasted sesame oil,Wavenumbers,Toasted sesame oil,Wavenumbers,Hemp oil,Wavenumbers,Hemp oil,Wavenumbers,Hazelnut oil,Wavenumbers,Hazelnut oil,Wavenumbers,Soya oil,Wavenumbers,Soya oil,Wavenumbers,Sweet almond oil,Wavenumbers,Sweet almond oil,Wavenumbers,Coconut oil,Wavenumbers,Coconut oil,Wavenumbers,Lard,Wavenumbers,Lard,Wavenumbers,Vegetable fat,Wavenumbers,Vegetable fat,Wavenumbers,Caffeine (powder),Wavenumbers,Coffee - Ground roast robusta beans,Wavenumbers,Coffee - Ground roast blend - Decaffeinated
3211.432000,0.328243,3211.432000,0.319812,,,,,,,,,,,,,3211.432000,0.160690,3211.432000,0.222835,,,,,,,,,3211.432000,-0.000144,,,,,,,,,3211.43200000,0.00030630,,,3211.43200000,0.00072784,,,3211.432000,0.001151,,,3211.432000,0.000579,,,3211.432000,0.000336,,,3211.432000,0.000917,,,3211.432000,0.000422,,,3211.432000,0.000799,,,3211.432000,0.000842,,,3211.432000,0.000590,,,3211.432000,0.000414,,,3211.432000,0.000415,,,3211.432000,0.000303,,,3211.43200,0.00061,,,3211.432000,-0.004932,,,3211.432000,0.000134,,,,,,,,
3211.915000,0.328685,3211.915000,0.320238,,,,,,,,,,,,,3211.915000,0.160920,3211.915000,0.223132,,,,,,,,,3211.915000,-0.000145,,,,,,,,,3211.91500000,0.00030322,,,3211.91500000,0.00072979,,,3211.915000,0.001129,,,3211.915000,0.000561,,,3211.915000,0.000353,,,3211.915000,0.000913,,,3211.915000,0.000430,,,3211.915000,0.000765,,,3211.915000,0.000842,,,3211.915000,0.000598,,,3211.915000,0.000414,,,3211.915000,0.000403,,,3211.915000,0.000310,,,3211.91500,0.00061,,,3211.915000,-0.004937,,,3211.915000,0.000132,,,,,,,,
3212.396000,0.329141,3212.396000,0.320640,,,,,,,,,,,,,3212.396000,0.161160,3212.396000,0.223439,,,,,,,,,3212.396000,-0.000145,,,,,,,,,3212.39600000,0.00029910,,,3212.39600000,0.00072837,,,3212.396000,0.001101,,,3212.396000,0.000542,,,3212.396000,0.000370,,,3212.396000,0.000910,,,3212.396000,0.000446,,,3212.396000,0.000740,,,3212.396000,0.000833,,,3212.396000,0.000601,,,3212.396000,0.000399,,,3212.396000,0.000387,,,3212.396000,0.000317,,,3212.39600,0.00062,,,3212.396000,-0.004939,,,3212.396000,0.000123,,,,,,,,
3212.879000,0.329603,3212.879000,0.321003,,,,,,,,,,,,,3212.879000,0.161406,3212.879000,0.223752,,,,,,,,,3212.879000,-0.000147,,,,,,,,,3212.87900000,0.00029271,,,3212.87900000,0.00072588,,,3212.879000,0.001073,,,3212.879000,0.000524,,,3212.879000,0.000385,,,3212.879000,0.000907,,,3212.879000,0.000467,,,3212.879000,0.000727,,,3212.879000,0.000815,,,3212.879000,0.000598,,,3212.879000,0.000372,,,3212.879000,0.000367,,,3212.879000,0.000320,,,3212.87900,0.00063,,,3212.879000,-0.004937,,,3212.879000,0.000105,,,,,,,,
3213.361000,0.330059,3213.361000,0.321322,,,,,,,,,,,,,3213.361000,0.161651,3213.361000,0.224064,,,,,,,,,3213.361000,-0.000151,,,,,,,,,3213.36100000,0.00028412,,,3213.36100000,0.00072485,,,3213.361000,0.001053,,,3213.361000,0.000507,,,3213.361000,0.000395,,,3213.361000,0.000901,,,3213.361000,0.000493,,,3213.361000,0.000726,,,3213.361000,0.000793,,,3213.361000,0.000589,,,3213.361000,0.000335,,,3213.361000,0.000344,,,3213.361000,0.000318,,,3213.36100,0.00064,,,3213.361000,-0.004933,,,3213.361000,0.000077,,,,,,,,
3213.843000,0.330504,3213.843000,0.321604,,,,,,,,,,,,,3213.843000,0.161884,3213.843000,0.224367,,,,,,,,,3213.843000,-0.000156,,,,,,,,,3213.84300000,0.00027454,,,3213.84300000,0.00072784,,,3213.843000,0.001045,,,3213.843000,0.000490,,,3213.843000,0.000402,,,3213.843000,0.000895,,,3213.843000,0.000521,,,3213.843000,0.000735,,,3213.843000,0.000769,,,3213.843000,0.000575,,,3213.843000,0.000295,,,3213.843000,0.000320,,,3213.843000,0.000309,,,3213.84300,0.00066,,,3213.843000,-0.004928,,,3213.843000,0.000042,,,,,,,,
3214.325000,0.330933,3214.325000,0.321860,,,,,,,,,,,,,3214.325000,0.162094,3214.325000,0.224658,,,,,,,,,3214.325000,-0.000163,,,,,,,,,3214.32500000,0.00026641,,,3214.32500000,0.00073650,,,3214.325000,0.001052,,,3214.325000,0.000473,,,3214.325000,0.000406,,,3214.325000,0.000890,,,3214.325000,0.000549,,,3214.325000,0.000750,,,3214.325000,0.000751,,,3214.325000,0.000559,,,3214.325000,0.000258,,,3214.325000,0.000297,,,3214.325000,0.000296,,,3214.32500,0.00066,,,3214.325000,-0.004925,,,3214.325000,0.000004,,,,,,,,
3214.807000,0.331348,3214.807000,0.322108,,,,,,,,,,,,,3214.807000,0.162279,3214.807000,0.224937,,,,,,,,,3214.807000,-0.000170,,,,,,,,,3214.80700000,0.00026273,,,3214.80700000,0.00075107,,,3214.807000,0.001070,,,3214.807000,0.000456,,,3214.807000,0.000411,,,3214.807000,0.000886,,,3214.807000,0.000574,,,3214.807000,0.000766,,,3214.807000,0.000742,,,3214.807000,0.000544,,,3214.807000,0.000232,,,3214.807000,0.000279,,,3214.807000,0.000283,,,3214.80700,0.00066,,,3214.807000,-0.004924,,,3214.807000,-0.000034,,,,,,,,
3215.289000,0.331747,3215.289000,0.322363,,,,,,,,,,,,,3215.289000,0.162442,3215.289000,0.225208,,,,,,,,,3215.289000,-0.000177,,,,,,,,,3215.28900000,0.00026631,,,3215.28900000,0.00077032,,,3215.289000,0.001097,,,3215.289000,0.000441,,,3215.289000,0.000417,,,3215.289000,0.000885,,,3215.289000,0.000596,,,3215.289000,0.000778,,,3215.289000,0.000743,,,3215.289000,0.000535,,,3215.289000,0.000218,,,3215.289000,0.000267,,,3215.289000,0.000270,,,3215.28900,0.00065,,,3215.289000,-0.004922,,,3215.289000,-0.000066,,,,,,,,
3215.771000,0.332129,3215.771000,0.322637,,,,,,,,,,,,,3215.771000,0.162596,3215.771000,0.225478,,,,,,,,,3215.771000,-0.000185,,,,,,,,,3215.77100000,0.00027875,,,3215.77100000,0.00079127,,,3215.771000,0.001126,,,3215.771000,0.000429,,,3215.771000,0.000423,,,3215.771000,0.000886,,,3215.771000,0.000613,,,3215.771000,0.000784,,,3215.771000,0.000754,,,3215.771000,0.000533,,,3215.771000,0.000218,,,3215.771000,0.000262,,,3215.771000,0.000261,,,3215.77100,0.00064,,,3215.771000,-0.004919,,,3215.771000,-0.000089,,,,,,,,
3216.254000,0.332493,3216.254000,0.322937,,,,,,,,,,,,,3216.254000,0.162755,3216.254000,0.225752,,,,,,,,,3216.254000,-0.000194,,,,,,,,,3216.25400000,0.00029930,,,3216.25400000,0.00081039,,,3216.254000,0.001151,,,3216.254000,0.000423,,,3216.254000,0.000429,,,3216.254000,0.000885,,,3216.254000,0.000626,,,3216.254000,0.000785,,,3216.254000,0.000770,,,3216.254000,0.000538,,,3216.254000,0.000229,,,3216.254000,0.000263,,,3216.254000,0.000253,,,3216.25400,0.00063,,,3216.254000,-0.004912,,,3216.254000,-0.000099,,,,,,,,
3216.736000,0.332838,3216.736000,0.323266,,,,,,,,,,,,,3216.736000,0.162930,3216.736000,0.226031,,,,,,,,,3216.736000,-0.000205,,,,,,,,,3216.73600000,0.00032477,,,3216.73600000,0.00082430,,,3216.736000,0.001168,,,3216.736000,0.000423,,,3216.736000,0.000431,,,3216.736000,0.000881,,,3216.736000,0.000632,,,3216.736000,0.000782,,,3216.736000,0.000789,,,3216.736000,0.000549,,,3216.736000,0.000247,,,3216.736000,0.000267,,,3216.736000,0.000245,,,3216.73600,0.00062,,,3216.736000,-0.004897,,,3216.736000,-0.000096,,,,,,,,
3217.218000,0.333166,3217.218000,0.323620,,,,,,,,,,,,,3217.218000,0.163129,3217.218000,0.226316,,,,,,,,,3217.218000,-0.000218,,,,,,,,,3217.21800000,0.00034984,,,3217.21800000,0.00083050,,,3217.218000,0.001174,,,3217.218000,0.000428,,,3217.218000,0.000429,,,3217.218000,0.000872,,,3217.218000,0.000633,,,3217.218000,0.000779,,,3217.218000,0.000805,,,3217.218000,0.000563,,,3217.218000,0.000267,,,3217.218000,0.000272,,,3217.218000,0.000235,,,3217.21800,0.00060,,,3217.218000,-0.004877,,,3217.218000,-0.000083,,,,,,,,
3217.700000,0.333481,3217.700000,0.323995,,,,,,,,,,,,,3217.700000,0.163352,3217.700000,0.226604,,,,,,,,,3217.700000,-0.000231,,,,,,,,,3217.70000000,0.00036824,,,3217.70000000,0.00082778,,,3217.700000,0.001168,,,3217.700000,0.000433,,,3217.700000,0.000421,,,3217.700000,0.000858,,,3217.700000,0.000625,,,3217.700000,0.000776,,,3217.700000,0.000816,,,3217.700000,0.000577,,,3217.700000,0.000285,,,3217.700000,0.000276,,,3217.700000,0.000221,,,3217.70000,0.00059,,,3217.700000,-0.004852,,,3217.700000,-0.000063,,,,,,,,
3218.182000,0.333789,3218.182000,0.324382,,,,,,,,,,,,,3218.182000,0.163592,3218.182000,0.226893,,,,,,,,,3218.182000,-0.000243,,,,,,,,,3218.18200000,0.00037487,,,3218.18200000,0.00081649,,,3218.182000,0.001152,,,3218.182000,0.000436,,,3218.182000,0.000409,,,3218.182000,0.000842,,,3218.182000,0.000610,,,3218.182000,0.000774,,,3218.182000,0.000820,,,3218.182000,0.000589,,,3218.182000,0.000300,,,3218.182000,0.000278,,,3218.182000,0.000208,,,3218.18200,0.00058,,,3218.182000,-0.004830,,,3218.182000,-0.000042,,,,,,,,
3218.664000,0.334094,3218.664000,0.324774,,,,,,,,,,,,,3218.664000,0.163840,3218.664000,0.227180,,,,,,,,,3218.664000,-0.000250,,,,,,,,,3218.66400000,0.00036705,,,3218.66400000,0.00079850,,,3218.664000,0.001127,,,3218.664000,0.000435,,,3218.664000,0.000394,,,3218.664000,0.000825,,,3218.664000,0.000585,,,3218.664000,0.000771,,,3218.664000,0.000816,,,3218.664000,0.000596,,,3218.664000,0.000311,,,3218.664000,0.000279,,,3218.664000,0.000198,,,3218.66400,0.00058,,,3218.664000,-0.004814,,,3218.664000,-0.000023,,,,,,,,
3219.146000,0.334399,3219.146000,0.325166,,,,,,,,,,,,,3219.146000,0.164088,3219.146000,0.227467,,,,,,,,,3219.146000,-0.000250,,,,,,,,,3219.14600000,0.00034596,,,3219.14600000,0.00077620,,,3219.146000,0.001098,,,3219.146000,0.000429,,,3219.146000,0.000378,,,3219.146000,0.000811,,,3219.146000,0.000554,,,3219.146000,0.000764,,,3219.146000,0.000805,,,3219.146000,0.000599,,,3219.146000,0.000318,,,3219.146000,0.000281,,,3219.146000,0.000196,,,3219.14600,0.00058,,,3219.146000,-0.004811,,,3219.146000,-0.000009,,,,,,,,
3219.628000,0.334702,3219.628000,0.325550,,,,,,,,,,,,,3219.628000,0.164331,3219.628000,0.227752,,,,,,,,,3219.628000,-0.000244,,,,,,,,,3219.62800000,0.00031568,,,3219.62800000,0.00075263,,,3219.628000,0.001069,,,3219.628000,0.000421,,,3219.628000,0.000364,,,3219.628000,0.000803,,,3219.628000,0.000515,,,3219.628000,0.000753,,,3219.628000,0.000788,,,3219.628000,0.000596,,,3219.628000,0.000322,,,3219.628000,0.000285,,,3219.628000,0.000207,,,3219.62800,0.00059,,,3219.628000,-0.004822,,,3219.628000,-0.000001,,,,,,,,
3220.111000,0.334996,3220.111000,0.325924,,,,,,,,,,,,,3220.111000,0.164570,3220.111000,0.228038,,,,,,,,,3220.111000,-0.000231,,,,,,,,,3220.11100000,0.00028196,,,3220.11100000,0.00073042,,,3220.111000,0.001045,,,3220.111000,0.000412,,,3220.111000,0.000353,,,3220.111000,0.000802,,,3220.111000,0.000473,,,3220.111000,0.000737,,,3220.111000,0.000770,,,3220.111000,0.000587,,,3220.111000,0.000324,,,3220.111000,0.000294,,,3220.111000,0.000229,,,3220.11100,0.00060,,,3220.111000,-0.004846,,,3220.111000,0.000001,,,,,,,,
3220.593000,0.335276,3220.593000,0.326285,,,,,,,,,,,,,3220.593000,0.164808,3220.593000,0.228322,,,,,,,,,3220.593000,-0.000215,,,,,,,,,3220.59300000,0.00025063,,,3220.59300000,0.00071171,,,3220.593000,0.001028,,,3220.593000,0.000405,,,3220.593000,0.000345,,,3220.593000,0.000808,,,3220.593000,0.000429,,,3220.593000,0.000720,,,3220.593000,0.000754,,,3220.593000,0.000569,,,3220.593000,0.000322,,,3220.593000,0.000306,,,3220.593000,0.000259,,,3220.59300,0.00062,,,3220.593000,-0.004876,,,3220.593000,0.000000,,,,,,,,
3221.075000,0.335539,3221.075000,0.326631,,,,,,,,,,,,,3221.075000,0.165050,3221.075000,0.228607,,,,,,,,,3221.075000,-0.000197,,,,,,,,,3221.07500000,0.00022577,,,3221.07500000,0.00069773,,,3221.075000,0.001021,,,3221.075000,0.000401,,,3221.075000,0.000340,,,3221.075000,0.000822,,,3221.075000,0.000388,,,3221.075000,0.000703,,,3221.075000,0.000742,,,3221.075000,0.000543,,,3221.075000,0.000315,,,3221.075000,0.000321,,,3221.075000,0.000288,,,3221.07500,0.00063,,,3221.075000,-0.004906,,,3221.075000,-0.000005,,,,,,,,
3221.557000,0.335789,3221.557000,0.326960,,,,,,,,,,,,,3221.557000,0.165297,3221.557000,0.228892,,,,,,,,,3221.557000,-0.000182,,,,,,,,,3221.55700000,0.00020860,,,3221.55700000,0.00068847,,,3221.557000,0.001024,,,3221.557000,0.000399,,,3221.557000,0.000337,,,3221.557000,0.000840,,,3221.557000,0.000353,,,3221.557000,0.000688,,,3221.557000,0.000736,,,3221.557000,0.000509,,,3221.557000,0.000302,,,3221.557000,0.000336,,,3221.557000,0.000308,,,3221.55700,0.00065,,,3221.557000,-0.004929,,,3221.557000,-0.000012,,,,,,,,
3222.039000,0.336032,3222.039000,0.327271,,,,,,,,,,,,,3222.039000,0.165551,3222.039000,0.229177,,,,,,,,,3222.039000,-0.000171,,,,,,,,,3222.03900000,0.00019915,,,3222.03900000,0.00068277,,,3222.039000,0.001034,,,3222.039000,0.000398,,,3222.039000,0.000334,,,3222.039000,0.000859,,,3222.039000,0.000330,,,3222.039000,0.000677,,,3222.039000,0.000737,,,3222.039000,0.000470,,,3222.039000,0.000282,,,3222.039000,0.000348,,,3222.039000,0.000311,,,3222.03900,0.00066,,,3222.039000,-0.004942,,,3222.039000,-0.000022,,,,,,,,
3222.521000,0.336277,3222.521000,0.327563,,,,,,,,,,,,,3222.521000,0.165807,3222.521000,0.229463,,,,,,,,,3222.521000,-0.000167,,,,,,,,,3222.52100000,0.00019583,,,3222.52100000,0.00067845,,,3222.521000,0.001048,,,3222.521000,0.000395,,,3222.521000,0.000333,,,3222.521000,0.000876,,,3222.521000,0.000321,,,3222.521000,0.000667,,,3222.521000,0.000742,,,3222.521000,0.000429,,,3222.521000,0.000254,,,3222.521000,0.000356,,,3222.521000,0.000297,,,3222.52100,0.00066,,,3222.521000,-0.004945,,,3222.521000,-0.000037,,,,,,,,
3223.003000,0.336530,3223.003000,0.327838,,,,,,,,,,,,,3223.003000,0.166060,3223.003000,0.229752,,,,,,,,,3223.003000,-0.000170,,,,,,,,,3223.00300000,0.00019769,,,3223.00300000,0.00067344,,,3223.003000,0.001063,,,3223.003000,0.000388,,,3223.003000,0.000331,,,3223.003000,0.000887,,,3223.003000,0.000328,,,3223.003000,0.000657,,,3223.003000,0.000748,,,3223.003000,0.000395,,,3223.003000,0.000222,,,3223.003000,0.000359,,,3223.003000,0.000265,,,3223.00300,0.00066,,,3223.003000,-0.004940,,,3223.003000,-0.000056,,,,,,,,
3223.485000,0.336797,3223.485000,0.328101,,,,,,,,,,,,,3223.485000,0.166307,3223.485000,0.230043,,,,,,,,,3223.485000,-0.000180,,,,,,,,,3223.48500000,0.00020386,,,3223.48500000,0.00066584,,,3223.485000,0.001074,,,3223.485000,0.000378,,,3223.485000,0.000328,,,3223.485000,0.000891,,,3223.485000,0.000350,,,3223.485000,0.000645,,,3223.485000,0.000753,,,3223.485000,0.000370,,,3223.485000,0.000189,,,3223.485000,0.000356,,,3223.485000,0.000223,,,3223.48500,0.00064,,,3223.485000,-0.004934,,,3223.485000,-0.000080,,,,,,,,
3223.968000,0.337078,3223.968000,0.328357,,,,,,,,,,,,,3223.968000,0.166545,3223.968000,0.230335,,,,,,,,,3223.968000,-0.000197,,,,,,,,,3223.96800000,0.00021417,,,3223.96800000,0.00065542,,,3223.968000,0.001079,,,3223.968000,0.000365,,,3223.968000,0.000326,,,3223.968000,0.000887,,,3223.968000,0.000381,,,3223.968000,0.000634,,,3223.968000,0.000753,,,3223.968000,0.000359,,,3223.968000,0.000160,,,3223.968000,0.000348,,,3223.968000,0.000179,,,3223.96800,0.00063,,,3223.968000,-0.004931,,,3223.968000,-0.000107,,,,,,,,
3224.450000,0.337370,3224.450000,0.328610,,,,,,,,,,,,,3224.450000,0.166773,3224.450000,0.230624,,,,,,,,,3224.450000,-0.000216,,,,,,,,,3224.45000000,0.00022733,,,3224.45000000,0.00064338,,,3224.450000,0.001077,,,3224.450000,0.000351,,,3224.450000,0.000324,,,3224.450000,0.000876,,,3224.450000,0.000416,,,3224.450000,0.000624,,,3224.450000,0.000751,,,3224.450000,0.000362,,,3224.450000,0.000139,,,3224.450000,0.000334,,,3224.450000,0.000140,,,3224.45000,0.00061,,,3224.450000,-0.004934,,,3224.450000,-0.000133,,,,,,,,
3224.932000,0.337670,3224.932000,0.328864,,,,,,,,,,,,,3224.932000,0.166991,3224.932000,0.230904,,,,,,,,,3224.932000,-0.000235,,,,,,,,,3224.93200000,0.00024089,,,3224.93200000,0.00063243,,,3224.932000,0.001067,,,3224.932000,0.000338,,,3224.932000,0.000321,,,3224.932000,0.000860,,,3224.932000,0.000445,,,3224.932000,0.000621,,,3224.932000,0.000748,,,3224.932000,0.000375,,,3224.932000,0.000130,,,3224.932000,0.000316,,,3224.932000,0.000113,,,3224.93200,0.00058,,,3224.932000,-0.004944,,,3224.932000,-0.000156,,,,,,,,
3225.414000,0.337976,3225.414000,0.329116,,,,,,,,,,,,,3225.414000,0.167200,3225.414000,0.231171,,,,,,,,,3225.414000,-0.000248,,,,,,,,,3225.41400000,0.00025103,,,3225.41400000,0.00062539,,,3225.414000,0.001049,,,3225.414000,0.000328,,,3225.414000,0.000319,,,3225.414000,0.000844,,,3225.414000,0.000463,,,3225.414000,0.000626,,,3225.414000,0.000748,,,3225.414000,0.000392,,,3225.414000,0.000133,,,3225.414000,0.000293,,,3225.414000,0.000101,,,3225.41400,0.00056,,,3225.414000,-0.004958,,,3225.414000,-0.000175,,,,,,,,
3225.896000,0.338288,3225.896000,0.329360,,,,,,,,,,,,,3225.896000,0.167401,3225.896000,0.231423,,,,,,,,,3225.896000,-0.000252,,,,,,,,,3225.89600000,0.00025391,,,3225.89600000,0.00062436,,,3225.896000,0.001025,,,3225.896000,0.000322,,,3225.896000,0.000315,,,3225.896000,0.000830,,,3225.896000,0.000466,,,3225.896000,0.000640,,,3225.896000,0.000751,,,3225.896000,0.000406,,,3225.896000,0.000145,,,3225.896000,0.000267,,,3225.896000,0.000103,,,3225.89600,0.00054,,,3225.896000,-0.004972,,,3225.896000,-0.000190,,,,,,,,
3226.378000,0.338603,3226.378000,0.329588,,,,,,,,,,,,,3226.378000,0.167596,3226.378000,0.231659,,,,,,,,,3226.378000,-0.000245,,,,,,,,,3226.37800000,0.00024672,,,3226.37800000,0.00062941,,,3226.378000,0.000997,,,3226.378000,0.000321,,,3226.378000,0.000309,,,3226.378000,0.000821,,,3226.378000,0.000454,,,3226.378000,0.000659,,,3226.378000,0.000757,,,3226.378000,0.000413,,,3226.378000,0.000164,,,3226.378000,0.000240,,,3226.378000,0.000117,,,3226.37800,0.00053,,,3226.378000,-0.004982,,,3226.378000,-0.000201,,,,,,,,
3226.860000,0.338918,3226.860000,0.329791,,,,,,,,,,,,,3226.860000,0.167792,3226.860000,0.231885,,,,,,,,,3226.860000,-0.000225,,,,,,,,,3226.86000000,0.00022968,,,3226.86000000,0.00063847,,,3226.860000,0.000969,,,3226.860000,0.000325,,,3226.860000,0.000300,,,3226.860000,0.000818,,,3226.860000,0.000434,,,3226.860000,0.000679,,,3226.860000,0.000762,,,3226.860000,0.000411,,,3226.860000,0.000183,,,3226.860000,0.000214,,,3226.860000,0.000139,,,3226.86000,0.00052,,,3226.860000,-0.004988,,,3226.860000,-0.000208,,,,,,,,
3227.343000,0.339227,3227.343000,0.329968,,,,,,,,,,,,,3227.343000,0.167992,3227.343000,0.232108,,,,,,,,,3227.343000,-0.000197,,,,,,,,,3227.34300000,0.00020588,,,3227.34300000,0.00064786,,,3227.343000,0.000946,,,3227.343000,0.000336,,,3227.343000,0.000290,,,3227.343000,0.000821,,,3227.343000,0.000412,,,3227.343000,0.000693,,,3227.343000,0.000764,,,3227.343000,0.000401,,,3227.343000,0.000197,,,3227.343000,0.000193,,,3227.343000,0.000163,,,3227.34300,0.00052,,,3227.343000,-0.004989,,,3227.343000,-0.000213,,,,,,,,
3227.824000,0.339522,3227.824000,0.330126,,,,,,,,,,,,,3227.824000,0.168204,3227.824000,0.232334,,,,,,,,,3227.824000,-0.000167,,,,,,,,,3227.82400000,0.00018135,,,3227.82400000,0.00065350,,,3227.824000,0.000933,,,3227.824000,0.000351,,,3227.824000,0.000279,,,3227.824000,0.000827,,,3227.824000,0.000396,,,3227.824000,0.000697,,,3227.824000,0.000757,,,3227.824000,0.000388,,,3227.824000,0.000203,,,3227.824000,0.000178,,,3227.824000,0.000186,,,3227.82400,0.00051,,,3227.824000,-0.004986,,,3227.824000,-0.000214,,,,,,,,
3228.307000,0.339800,3228.307000,0.330276,,,,,,,,,,,,,3228.307000,0.168428,3228.307000,0.232569,,,,,,,,,3228.307000,-0.000140,,,,,,,,,3228.30700000,0.00016245,,,3228.30700000,0.00065247,,,3228.307000,0.000932,,,3228.307000,0.000372,,,3228.307000,0.000271,,,3228.307000,0.000837,,,3228.307000,0.000391,,,3228.307000,0.000693,,,3228.307000,0.000742,,,3228.307000,0.000376,,,3228.307000,0.000200,,,3228.307000,0.000171,,,3228.307000,0.000203,,,3228.30700,0.00051,,,3228.307000,-0.004984,,,3228.307000,-0.000209,,,,,,,,
3228.789000,0.340062,3228.789000,0.330436,,,,,,,,,,,,,3228.789000,0.168661,3228.789000,0.232812,,,,,,,,,3228.789000,-0.000124,,,,,,,,,3228.78900000,0.00015420,,,3228.78900000,0.00064431,,,3228.789000,0.000944,,,3228.789000,0.000396,,,3228.789000,0.000270,,,3228.789000,0.000846,,,3228.789000,0.000394,,,3228.789000,0.000681,,,3228.789000,0.000720,,,3228.789000,0.000370,,,3228.789000,0.000190,,,3228.789000,0.000172,,,3228.789000,0.000212,,,3228.78900,0.00050,,,3228.789000,-0.004982,,,3228.789000,-0.000195,,,,,,,,
3229.271000,0.340315,3229.271000,0.330624,,,,,,,,,,,,,3229.271000,0.168895,3229.271000,0.233059,,,,,,,,,3229.271000,-0.000122,,,,,,,,,3229.27100000,0.00015841,,,3229.27100000,0.00063153,,,3229.271000,0.000966,,,3229.271000,0.000421,,,3229.271000,0.000280,,,3229.271000,0.000855,,,3229.271000,0.000403,,,3229.271000,0.000669,,,3229.271000,0.000697,,,3229.271000,0.000372,,,3229.271000,0.000176,,,3229.271000,0.000180,,,3229.271000,0.000211,,,3229.27100,0.00050,,,3229.271000,-0.004983,,,3229.271000,-0.000173,,,,,,,,
3229.753000,0.340569,3229.753000,0.330849,,,,,,,,,,,,,3229.753000,0.169115,3229.753000,0.233303,,,,,,,,,3229.753000,-0.000135,,,,,,,,,3229.75300000,0.00017356,,,3229.75300000,0.00061809,,,3229.753000,0.000993,,,3229.753000,0.000445,,,3229.753000,0.000302,,,3229.753000,0.000861,,,3229.753000,0.000411,,,3229.753000,0.000661,,,3229.753000,0.000680,,,3229.753000,0.000381,,,3229.753000,0.000162,,,3229.753000,0.000192,,,3229.753000,0.000202,,,3229.75300,0.00049,,,3229.753000,-0.004985,,,3229.753000,-0.000142,,,,,,,,
3230.235000,0.340834,3230.235000,0.331113,,,,,,,,,,,,,3230.235000,0.169309,3230.235000,0.233535,,,,,,,,,3230.235000,-0.000161,,,,,,,,,3230.23500000,0.00019547,,,3230.23500000,0.00060844,,,3230.235000,0.001018,,,3230.235000,0.000466,,,3230.235000,0.000335,,,3230.235000,0.000865,,,3230.235000,0.000411,,,3230.235000,0.000661,,,3230.235000,0.000672,,,3230.235000,0.000394,,,3230.235000,0.000152,,,3230.235000,0.000207,,,3230.235000,0.000187,,,3230.23500,0.00048,,,3230.235000,-0.004987,,,3230.235000,-0.000106,,,,,,,,
3230.717000,0.341113,3230.717000,0.331405,,,,,,,,,,,,,3230.717000,0.169468,3230.717000,0.233749,,,,,,,,,3230.717000,-0.000194,,,,,,,,,3230.71700000,0.00021874,,,3230.71700000,0.00060608,,,3230.717000,0.001037,,,3230.717000,0.000483,,,3230.717000,0.000375,,,3230.717000,0.000867,,,3230.717000,0.000401,,,3230.717000,0.000670,,,3230.717000,0.000676,,,3230.717000,0.000409,,,3230.717000,0.000147,,,3230.717000,0.000222,,,3230.717000,0.000169,,,3230.71700,0.00048,,,3230.717000,-0.004988,,,3230.717000,-0.000070,,,,,,,,
3231.199000,0.341401,3231.199000,0.331710,,,,,,,,,,,,,3231.199000,0.169593,3231.199000,0.233947,,,,,,,,,3231.199000,-0.000228,,,,,,,,,3231.19900000,0.00023863,,,3231.19900000,0.00061152,,,3231.199000,0.001044,,,3231.199000,0.000497,,,3231.199000,0.000415,,,3231.199000,0.000865,,,3231.199000,0.000381,,,3231.199000,0.000686,,,3231.199000,0.000690,,,3231.199000,0.000422,,,3231.199000,0.000150,,,3231.199000,0.000239,,,3231.199000,0.000154,,,3231.19900,0.00047,,,3231.199000,-0.004987,,,3231.199000,-0.000037,,,,,,,,
